ID,Taxonrich,logTN,ELEV,longitude,logprecip,logAREA,logCL,logHCO3,logSO4,SED,STRMTEMP,Percent.AGT,Percent.URB,Percent.Canopy,Riparian.Disturb.,ps_score,y_estimator
280,43,2.220108088,1034,-120.11003999999998,-0.791863153,2.501435952,4.428433007,8.180192295,3.6558396,91.42857143,14.1,0.0,0.0,0.5,1.5,2.3625120951698815,45.71345981401358
281,30,2.127104797,437,-99.45147,-0.7256703720000001,4.063369758,7.9802631260000005,7.915742031000001,10.10601607,9.523809523999999,22.0,48.64,1.02,0.8636363640000001,0.5,2.4280580216273253,39.92200338784112
282,54,1.799340549,597,-119.40536999999999,-0.474815186,4.0091497160000005,4.445001434,8.103174808,8.788639169,5.714285714,21.5,0.06,0.13,0.090909091,0.0,2.087347276529968,52.296160691682125
283,57,1.643452676,1606,-114.52056,0.400117502,2.450142657,1.774952351,7.202461623,3.947390149,7.692307692000001,8.6,0.0,0.0,0.0,0.0,1.8202607272876916,54.25936236197372
284,77,2.340444115,1203,-122.07406999999999,0.8078142559999999,-0.356674944,2.9231615810000005,5.787125758999999,1.30833282,14.28571429,11.6,0.0,0.0,0.363636364,0.0,2.02633589345564,70.54179980837414
285,12,2.902546778,597,-100.7625,-0.763569645,8.188163987000001,4.168214411,7.960241729,5.986200717000001,98.05825243,23.9,23.18,0.1,0.22727272699999998,1.5,2.8980782110324483,18.2956993422818
286,31,2.658964842,1852,-111.043056,-0.515838166,6.260460619,7.2187631770000005,8.23828917,8.058643712,8.571428571,10.2,0.12,0.11,0.0,1.6667,2.513211258495627,34.8772578087461
287,45,1.919078091,1021,-119.24888899999999,-0.7318880090000001,5.052416828,5.582367852999999,8.164869339,8.748193795,21.73913044,17.8,0.38,0.05,0.35714285700000004,0.0,2.2053584936519113,51.26648360677036
288,41,2.606381365,2194,-109.13311000000002,-1.055552799,5.294108522,6.196647773,8.449691815,7.505932222,91.42857143,18.2,1.52,0.02,0.954545455,1.454545455,2.6991834661147704,39.07677911985289
289,59,1.732393759,1172,-114.91583999999999,0.053540767,4.786324395,2.140066163,5.7146564710000005,2.4932054530000003,8.571428571,13.0,0.0,0.0,0.13636363599999998,0.0,1.8655041794207752,57.25420189171205
290,37,2.238046104,1847,-109.52484,-1.22758267,4.765160922,5.567580853,8.64224221,8.042281537000001,26.66666667,17.4,0.07,0.0,1.0,1.5,2.4763423282349595,39.00695246726278
291,50,1.9493900080000002,222,-119.380556,-0.45098562299999995,3.1032404810000003,6.201725473,8.386680096000001,7.300270228,5.714285714,15.7,0.13,0.09,0.0,0.0,2.111157027275645,51.10376445295887
292,57,2.079181245,602,-120.63444399999999,-0.020202707,3.296577333,3.2347491739999996,7.384563827000001,5.155601064,51.92307692,12.6,0.0,0.02,0.454545455,1.250004546,1.9561339853786939,56.80299987291298
293,43,3.2898118380000003,736,-102.47196,-0.869884359,4.6854590169999994,5.926659324,9.452087434,9.977847993,86.66666667,16.9,79.69,0.0,1.0,0.33335,3.223456534006517,37.160328970663016
294,80,1.880813592,1290,-118.87883000000001,-0.39600994899999997,3.061988069,2.370243741,6.724124465,2.57261223,7.5,15.6,0.0,0.0,0.0,0.788484615,2.062799460449364,68.41310743015904
295,22,3.623249289,591,-104.557222,-1.120857898,7.955772275,6.831198156,9.720448819,9.935949902,100.0,20.0,67.4,0.19,1.0,1.0,3.5609593679067406,25.21276217963961
296,31,3.08635983,1973,-108.11488,-0.693147181,4.629277261,5.647212122999999,8.489712019,8.195195689,47.61904762,17.0,0.0,0.0,1.0,1.5,2.590526308702132,34.776455506847725
297,39,2.456366032,2988,-109.91033,-0.286349627,2.4432162230000003,2.397895273,4.778493042,3.335769576,2.857142857,15.2,0.0,0.0,0.045454546,0.553040909,2.320187893451332,46.61315202357114
298,67,2.1583624930000003,653,-118.320278,-0.68319685,2.950211758,3.310543013,7.359536382000001,5.637998734,20.0,11.0,0.17,0.0,0.0,1.4318181819999998,2.1531878247878247,59.49172548699815
299,32,2.0374264980000003,968,-111.8295,-0.537854296,7.007111807,6.32022858,8.493591236,4.808927024,23.80952381,22.3,0.0,0.55,0.727272727,0.0,2.239919613243149,41.077310825321916
300,45,2.936513743,555,-101.11893,-0.841647189,6.2025962439999995,5.59805152,8.911605984,9.220211492,93.33333333,18.6,37.62,0.47,0.454545455,0.7879,3.0300802387889707,37.63922578168459
301,22,3.116607745,369,-97.0092,-0.486133011,6.083177355,5.549076085,7.930170235,9.612994867000001,100.0,33.0,95.84,0.32,0.958333333,1.122592935,3.224660768338638,22.55049287906253
302,31,2.35410844,847,-118.38972199999999,-0.8096809970000001,9.557822491,6.472655366000001,7.850073577000001,6.377746836,25.71428571,9.3,2.58,0.21,0.0,0.0,2.510969644531914,39.21073155715081
303,67,1.591064606,892,-116.50889,0.26236426399999996,4.682501529,2.066862759,6.182892432,3.549617387,5.714285714,11.7,0.02,0.08,0.318181818,0.613636364,1.883566046274559,58.55676731531442
304,32,2.4456042030000003,1248,-116.815,-0.363843433,3.54587476,6.380800272999999,7.978141994,5.97761914,64.76190476,19.2,0.62,0.05,0.22727272699999998,0.0,2.471206769967664,41.059411517184074
305,33,3.3018977169999997,635,-117.66951,-0.8794767590000001,4.570475216,4.333361463,7.63966176,5.13990763,46.66666667,5.6,76.71,1.26,0.727272727,0.0,3.0806970473637385,33.914013126125155
306,26,3.0523091,642,-101.43027,-0.834710745,3.746204521,5.437644432000001,8.452280199999999,9.662008173,94.28571429,14.4,45.91,0.54,0.9090909090000001,1.5,2.9521558820702998,30.869436126067296
307,52,1.799340549,885,-121.5505,-0.022245609,2.473171394,3.505557397,6.76310747,1.2527629679999999,6.730769231,11.7,0.0,0.47,0.318181818,0.0,1.8270435213459368,58.39918025151182
308,49,2.3579348469999997,973,-120.58641999999999,-0.200892942,1.311031877,3.091042453,8.197393355,3.446807893,81.90476191,7.4,0.0,0.46,0.454545455,0.0,2.0483820927511824,45.76297357043771
309,13,2.764176131,934,-103.96972199999999,-0.918793862,9.039867541,5.661918271,7.7181099170000005,9.841681295,99.04761905,16.8,6.47,0.37,0.727272727,1.5,2.894161304870757,23.06584603143401
310,42,3.354300561,455,-99.06148,-0.834710745,7.536742533,6.343001312999999,8.746186056,9.103489858,94.23076923,23.4,56.96,0.3,0.818181818,1.5,3.1888021503156976,39.69596957952575
311,36,2.6127838580000002,486,-113.53074,-0.9288695140000001,7.504286927999999,6.889183892999999,8.149708316,6.605703792999999,57.14285714,27.0,0.01,0.04,1.0,0.204545455,2.5923343994174024,36.1946355569934
312,65,1.799340549,1448,-120.72444399999999,-0.36672528,3.7556030860000003,3.478158423,7.625221832,1.791759469,39.04761905,11.1,0.0,0.04,0.318181818,0.0,1.9572462469401433,60.980093900639496
313,37,2.225309282,2027,-108.16368999999999,-0.527632742,5.583909757000001,5.388615005,8.027287544,8.387107285,30.47619048,16.1,15.11,0.0,0.409090909,1.181818182,2.388051440704719,45.13313285462997
314,46,2.257678575,2718,-105.64805600000001,-0.733969175,6.5050363970000005,3.349904087,7.069603896,6.172326706000001,67.61904762,17.7,9.38,0.13,1.0,1.5,2.536160263564032,46.57749768762032
315,44,2.8937617610000004,865,-102.81694399999999,-0.8603831000000001,8.656156553999999,5.982928216,8.358090772,8.484339367,91.42857143,20.2,10.47,0.13,0.0,1.5,2.938409655011671,33.91588991443578
316,51,2.3502480180000003,1856,-104.86668,-0.7031975159999999,5.6045880939999995,7.354810087000001,7.668619518,6.850761557,51.42857143,19.6,4.33,2.94,0.727272727,0.0,2.5356535307915604,43.642177278675696
317,31,2.654176542,1518,-104.67805600000001,-0.7896580809999999,9.185213315,4.574710979,7.048979478,6.575354742000001,20.0,22.4,2.34,0.62,0.954545455,1.5,2.7131306974131997,35.06941067443373
318,49,2.287801729,1630,-115.34215,-0.830113036,3.367985247,5.961263037999999,8.462736583,6.496020558,41.90476191,12.9,7.8,0.0,0.13636363599999998,1.5,2.6479912479760097,44.83419570375637
319,46,2.7160033439999998,777,-117.36697,-0.9996723409999999,5.21520746,4.473921899,8.141720093,7.59578941,29.52380952,13.8,0.7,0.0,0.22727272699999998,0.0,2.495920443371374,42.87074808153148
320,76,2.033423755,1147,-119.59313999999999,-0.7318880090000001,2.747911735,2.6878474939999997,7.563207053999999,1.7227665980000002,12.38095238,14.2,0.0,0.0,0.045454546,1.4318181819999998,2.134411566166599,68.11138910529961
321,40,2.27415785,251,-118.75907,-0.20211618399999998,11.64544796,6.9953997889999995,8.248333658,8.842792243,54.28571429,16.1,18.07,1.85,0.636363636,1.23485,2.474609182987567,40.8542878463084
322,43,2.64246452,43,-124.079444,0.207014169,1.2354714709999999,5.5641371920000005,5.62096575,3.2809112160000002,83.80952381,12.9,3.68,0.47,0.0,0.0,2.6832188267731136,43.52996301840681
323,73,2.387389826,2660,-106.118889,-0.38126041899999996,4.4822112789999995,1.960094784,6.6979459960000005,4.869839484,29.52380952,20.2,4.37,0.2,0.772727273,1.363636364,2.411410127736596,57.337969887332264
324,71,1.380211241,672,-121.55198999999999,0.7481087390000001,4.841348416000001,2.9177707319999997,5.665694873,3.3250360210000003,10.47619048,8.2,0.0,0.0,0.0,0.0,1.6621942323037875,60.09978920509539
325,56,2.05690485,2501,-105.991111,-0.463624022,5.781514822999999,2.9806186360000004,7.08161477,5.138735297,35.23809524,15.3,0.26,0.05,0.272727273,0.8333590909999999,2.170867129630596,50.22351708837442
326,44,2.29225607,2993,-106.395,-0.305167387,4.684905154,2.104134154,6.228065145,6.646260636,22.0,6.1,0.01,0.0,0.0,0.0,2.147867370640853,41.33160086503255
327,38,2.149219113,980,-116.654444,-0.368169323,3.3741687089999997,6.064947323999999,7.316732667999999,6.928635757,34.28571429,11.4,0.38,1.96,0.13636363599999998,0.0,2.335977870179011,46.92765019330541
328,25,3.237794992,1856,-114.82179,-1.046969056,7.445540212999999,6.64976145,8.295299109,7.879064359,100.0,11.7,0.7,0.39,1.0,1.5,2.8760986014762047,25.598061466534414
329,93,1.8129133569999998,937,-122.65529,0.42133845700000006,0.26236426399999996,2.2617630980000003,6.533419584,5.029129877,8.0,14.5,0.0,0.0,0.0,0.0,1.828290989595612,72.47317332267112
330,46,2.387389826,25,-124.17023999999999,0.37775127,3.476923092,6.819798,7.959788057999999,6.852770971,15.23809524,16.5,3.07,0.0,0.090909091,0.28031363600000003,2.3463696398512974,50.31652369700498
331,43,2.7032913769999998,1941,-119.451944,-0.918793862,1.2354714709999999,6.354543939,7.6111332570000005,5.797272818,59.18367347,11.0,0.0,0.0,0.0,1.5,2.6142540923417723,38.65093370218324
332,43,2.178976946,2571,-105.59111100000001,-0.26918749,3.7371933139999998,2.954910279,5.61905336,4.259859001000001,3.96039604,11.2,0.0,0.71,0.0,0.0,2.061507635759961,50.28766646342372
333,39,2.423245875,1502,-111.07073999999999,-0.394525168,5.040776451,4.872139217,7.812096499,5.792098556,30.47619048,22.9,0.0,0.22,0.363636364,0.0,2.2448515307914656,47.333863073292534
334,26,2.7450747910000004,804,-102.51083,-0.862749965,8.919758097999999,5.7446044689999995,8.190678929,8.196932829,61.90476191,24.7,9.71,0.11,0.727272727,1.424245455,2.879618697561265,28.66358647616277
335,57,1.954242509,924,-119.715556,-0.45728485700000004,4.342765921,5.533389489,8.147260300000001,8.846281088,29.52380952,24.2,0.04,0.02,0.181818182,0.0,2.1995970251092323,55.025159801458024
336,37,1.880813592,2612,-117.387222,-0.585190039,2.189416395,2.862200881,5.582932585,3.401197382,14.28571429,8.5,0.0,0.0,0.727272727,1.454545455,2.032056782605695,44.42374771968948
337,62,2.245512668,853,-121.63343,-0.29840603600000004,3.121924299,2.862200881,6.526540612000001,1.960094784,51.81818182,9.9,0.0,0.0,0.0,0.0,2.03204060429702,62.60190853361121
338,60,2.545307116,1215,-118.84265,-0.551647618,4.349761674,3.594568775,7.684177581,3.1654750480000002,21.90476191,15.7,0.0,0.0,0.818181818,1.5,2.349338362386563,51.838570457226346
339,73,1.806179973,880,-120.30551000000001,-0.012072581,3.0596455989999995,1.7227665980000002,6.450481525,3.511545439,6.666666667,12.3,0.0,0.0,0.0,0.0,1.7829619575209372,64.8985468384303
340,21,2.488550718,141,-118.99361100000002,-0.42007126,6.928694515,5.316157285,7.731880611,4.6308379330000005,41.90476191,24.3,1.01,0.22,0.181818182,0.0,2.415102591322103,37.973013786631775
341,57,2.252853032,315,-119.83611100000002,-0.536143432,2.193885676,6.478509642000001,8.297822355,8.25935467,10.47619048,14.9,0.01,1.26,0.0,0.0,2.2037395768518806,52.68043468544985
342,29,3.4358443660000004,405,-97.25068,-0.491022996,4.977492076,5.763308454,8.332021256,9.853929594,90.47619048,19.1,98.0,0.06,0.954545455,1.9091272730000002,3.3346222723152743,30.879387906265702
343,69,1.892094603,1490,-118.66608000000001,-0.23572233399999998,3.345684672,1.987874348,5.667097742999999,3.258096538,0.0,12.6,0.0,0.0,0.0,0.0,1.9509888804312607,61.999844426200326
344,43,2.495544338,2426,-109.359167,-0.62735944,1.335001067,2.4932054530000003,6.199035472,3.671224519,100.0,14.2,0.0,0.0,1.0,1.5,2.5061457734289543,42.77785627596348
345,20,3.804888746,1536,-111.863611,-0.807436327,9.445327115,9.433851856,8.945297293,9.098972962000001,99.04761905,14.9,4.46,0.38,0.272727273,0.7273,3.538117707141721,22.47981283996237
346,30,2.626340368,1312,-119.11575,-0.713349888,8.67845453,5.586499314,7.476284934,6.246300545,90.47619048,21.6,4.22,0.19,0.13636363599999998,1.0,2.6560955098068706,28.995151526757162
347,46,1.740362688,2346,-109.43338999999999,-0.391562203,3.008648499,3.210843653,6.453001182,4.574710979,22.85714286,19.6,0.0,0.0,0.454545455,0.0,2.0759668997556657,54.14250183098646
348,63,1.880813592,222,-123.918333,0.46121512299999995,4.738826571000001,5.134621274,7.851950745,5.918356075,4.7619047619999995,21.5,0.0,0.0,0.13636363599999998,0.060609091,1.9615377345764677,60.07459834182398
349,38,2.568201725,2452,-105.23408,-0.629233855,2.38416508,6.21019839,7.325199023,3.688879454,43.85964912,19.4,0.59,0.05,0.291666667,1.5,2.4922864809623237,40.66892154040678
350,39,2.017033339,2096,-113.656667,-0.236988958,4.9820300369999995,2.541601993,7.67298984,6.389737185,6.666666667,13.3,0.0,0.01,0.9090909090000001,0.6970000000000001,2.0342627991481783,51.46700706762562
351,49,2.123851641,2690,-107.447222,-0.27180872300000003,3.0301337000000004,2.066862759,5.950604556,3.314186005,13.86138614,5.6,0.0,0.0,0.13636363599999998,0.0,2.0758836579259823,52.130927864558835
352,71,1.90848502,1573,-115.64173000000001,-0.008032171999999999,2.837322537,1.987874348,5.287281697,2.415913778,13.33333333,9.2,0.0,0.0,0.0,0.0,1.8951376979756152,61.54002166254934
353,28,1.9822712340000002,1570,-122.81138899999999,0.24764102300000002,3.08876714,1.5040773969999999,6.5236226429999995,2.442347035,8.571428571,21.5,0.0,0.0,0.318181818,0.0,1.7719859107823914,46.0763599826731
354,19,3.146748014,1890,-114.88194399999999,-1.142564176,0.693147181,5.105945473999999,8.169840366,6.152094193,46.66666667,19.3,0.0,0.0,1.0,1.5,2.902394278626294,21.163398435635344
355,42,2.498310554,1858,-107.710278,-0.412489723,4.711330382,5.072670685,8.199927954,7.640796022999999,22.85714286,18.0,0.13,0.0,0.454545455,0.181827273,2.3825276534024287,44.56640407898494
356,43,2.149219113,1986,-107.12416699999999,-0.921303274,2.020222182,3.8999504239999996,7.780008435,5.967684018,34.28571429,12.4,0.0,0.0,0.9090909090000001,1.0,2.3887026192144685,49.305114990936644
357,15,3.930694387,214,-117.50027800000001,-1.241328591,0.587786665,8.006834125,8.109745809,7.526286666,85.71428571,21.0,70.02,4.69,1.0,0.484872727,3.9098979540114125,15.919430752681652
358,30,3.582404299,867,-103.35518,-0.921303274,5.426842499,7.484705665,9.380516951,9.394377124,100.0,14.6,68.21,0.06,1.0,1.5,3.4113682946073487,31.121195748340348
359,71,2.706717781,485,-123.37293000000001,0.134530893,1.880990603,4.674696249,8.201962311,5.376666332999999,3.80952381,13.4,0.0,0.8,0.0,0.0,2.3442739433888753,60.814895628035245
360,46,2.267171728,2317,-112.06266000000001,-0.52256088,3.864092472,4.571613402,7.800305625,4.465908119,18.095238100000003,14.1,0.0,0.02,0.0,1.189395455,2.348014264138523,49.591079498335795
361,61,2.11058971,595,-120.46972199999999,0.12486898199999999,3.772990797,3.7518542530000003,6.808191398,3.9318256330000003,18.095238100000003,20.3,0.0,0.0,0.0,0.0,2.0659491071461558,60.81273995894147
362,31,2.3502480180000003,2675,-106.37611100000001,-0.551647618,3.702782359,4.158883083,7.579505461,4.821087692,64.76190476,9.4,0.38,0.0,0.045454546,0.0,2.3246012797696327,38.97538778950047
363,42,2.322219295,2207,-114.700556,-0.33128571,4.187683103,2.9806186360000004,7.157539982,4.17438727,33.33333333,12.5,0.12,0.0,0.272727273,1.5,2.2036303995259643,52.26907533735427
364,36,2.9106244039999996,601,-101.73285,-0.862749965,8.476502437999999,5.80934297,8.333577037000001,9.515174502999999,68.57142857,18.9,69.78,0.88,0.8636363640000001,1.295459091,2.993708123382488,33.221005998539475
365,74,1.9684829480000001,813,-123.36444399999999,0.23428129600000003,4.016202824,3.4339872039999997,7.55978563,4.289088639,8.571428571,13.1,0.0,0.0,0.045454546,0.0,1.8559403305955848,63.298411239749434
366,31,3.262688344,531,-100.950556,-0.8746690570000001,8.448023161,8.495887836,8.675367281,10.77509677,85.0,30.7,15.94,0.37,0.22727272699999998,1.272736364,3.2559079514243137,28.64813220193145
367,60,2.359835483,2703,-110.387222,-0.183922838,4.907937896,2.4932054530000003,5.425781992,3.6296600939999997,24.76190476,12.5,0.07,0.0,0.181818182,0.0,2.2235768420233724,53.1340843363302
368,52,1.662757831,553,-120.65988,-0.135819723,5.045551886,3.496507561,7.516710637999999,4.297285406,13.33333333,14.1,0.0,0.39,0.318181818,0.0,1.814690999261036,54.231227626790876
369,41,3.345373732,330,-97.29279,-0.691149178,7.91216311,6.582855819,8.79581353,8.564114945,88.57142857,21.5,75.5,0.29,0.5,1.7727409090000001,3.235207232595925,36.780142031149865
370,69,2.187520722,458,-120.052778,-0.541284831,2.979094632,6.105462651,8.684561654,8.827292117999999,20.0,15.7,0.1,0.04,0.0,0.0,2.205821633990647,60.685822617871395
371,57,2.328379602,1248,-114.78078000000001,0.506817602,2.637627737,1.960094784,6.86320342,3.314186005,7.826086957,6.8,0.0,0.0,0.0,0.0,1.9961066292959917,56.86998116310428
372,45,2.1931245980000003,1559,-118.72644,-0.302457358,2.039920784,2.7408400239999997,7.060327857000001,3.624340933,20.0,22.0,0.0,0.0,0.5,0.6667,2.1080349401998015,57.385501409341664
373,62,2.431363765,2411,-106.32226000000001,-0.274436846,0.0,2.90690106,8.213811183999999,3.708682081,32.78688525,14.5,0.0,0.0,0.0,0.0,2.2669405433847913,56.25921458949284
374,39,2.220108088,1931,-111.443611,-0.5242486439999999,2.543175558,4.845760651,7.933779312,4.8941014780000005,97.14285714,18.0,0.0,0.0,1.0,1.5,2.4249534356264033,41.80386247776819
375,54,1.903089987,1642,-117.46555,0.44916296299999997,3.4604092410000002,2.174751721,5.694241308,2.351375257,21.15384615,11.9,0.0,0.0,0.0,0.0,1.872581002419115,58.60717775603465
376,43,2.656098203,451,-99.04299999999999,-0.482886255,5.883795814,7.0321828570000005,8.221541311000001,10.03236877,65.71428571,29.0,41.21,0.22,0.454545455,0.6970000000000001,2.885956024729046,35.741481021712936
377,36,3.104145552,73,-120.549167,-0.908818717,3.8077729839999996,9.461371427000001,8.856600972,9.344521553,34.28571429,15.6,2.75,2.3,0.272727273,0.954545455,3.055266671566886,38.833905070324214
378,62,1.361727836,880,-120.683333,-0.08555788800000001,2.386006701,3.0252910760000002,6.994215504,3.511545439,10.47619048,9.1,0.0,0.13,0.045454546,0.0,1.7368962932833267,58.70509078987917
379,62,2.149219113,1958,-114.14713,-0.497580397,2.939690883,2.32238772,6.110204902,2.721295428,44.0,14.0,0.0,0.0,1.0,0.7803090909999999,2.151176357458222,57.3419331696342
380,41,1.86332286,1677,-118.60722,-0.30788478,-0.544727175,2.2300144,6.500044387000001,4.5880240269999994,14.28571429,9.8,0.0,0.0,0.0,0.0,2.0468573590987442,55.483649666555436
381,42,2.8469553239999996,1496,-121.25764,-0.40947313,7.036306793,2.624668592,7.051895449,0.832909123,25.96153846,19.4,0.0,0.0,0.181818182,1.5,2.55913326446101,46.11222654442587
382,31,3.708675794,14,-121.44611100000002,0.24529635600000002,8.680190906,7.357556201,6.9941944089999994,6.277395087,63.80952381,23.5,1.68,2.32,0.13636363599999998,0.5151772729999999,3.617596487508498,30.194289136625482
383,23,1.806179973,859,-112.08298,-0.594207233,5.155254984,4.4212473480000005,8.092057925,4.8504665419999995,20.95238095,21.4,0.0,0.0,1.0,0.0,2.2074232927582798,37.28181012054871
384,51,1.799340549,1988,-119.53586999999999,0.144100344,4.722864329,4.239886868,5.806450367999999,2.2617630980000003,2.857142857,8.3,0.0,0.0,0.090909091,0.0,1.9635610329794955,54.83673958267502
385,26,2.348304863,3265,-106.360556,-0.26526847800000003,2.317473705,2.3025850930000002,5.850636017,5.089446475,90.47619048,5.4,0.04,0.0,0.636363636,0.0,2.242586801975156,33.29339612994203
386,51,1.9294189259999999,1586,-111.62055600000001,-0.171975265,4.9086763939999996,2.4932054530000003,7.329497572,5.771441123,19.04761905,11.8,0.43,0.0,0.0,1.3939409090000001,2.014174605503851,51.75651270131986
387,54,1.69019608,1160,-114.367778,0.141499562,3.8019849000000003,1.3609765530000002,7.2895231460000005,3.983413002,27.61904762,10.4,0.0,0.0,0.0,0.0,1.8515589920083253,57.04527884852448
388,62,1.85125835,1943,-110.43968999999998,-0.572701027,-0.040821995,2.2617630980000003,7.490043647999999,4.6041696860000005,40.0,8.8,0.0,0.0,0.0,0.0,2.0368620392070955,53.100283833735126
389,81,2.7283537819999997,197,-123.61917,1.145495875,-0.544727175,4.936629881,5.334369604,4.394449155,28.42105263,10.6,0.0,0.0,0.0,0.0,2.5069077657610217,72.85857945535417
390,29,2.897077004,944,-105.31638899999999,-1.044124103,8.436572984,7.116394144,8.591775665,10.64373776,60.0,10.6,2.91,0.09,0.545454546,0.6667,3.000764127273585,28.873969329552448
391,59,1.90848502,1854,-111.40256000000001,-0.225646682,4.313747794,4.248495242,8.276152512000001,3.394508394,7.619047619,17.3,0.0,0.0,0.13636363599999998,0.0,2.1740368981947906,52.05733586070916
392,33,2.1172712959999997,2781,-106.6725,-0.537854296,3.890595058,1.9169226119999998,6.365769775,3.46260601,23.80952381,7.4,0.0,0.0,0.181818182,0.0,2.129448910188193,44.00345008975725
393,47,2.563481086,1917,-115.703333,-0.94160854,2.480731278,5.691709893,7.555695867000001,5.250701513,77.14285714,17.3,0.02,0.0,0.9090909090000001,1.5,2.5508325495250403,40.24594742999498
394,68,2.060697841,1036,-119.1499,-0.43386458299999997,2.8564702060000005,2.397895273,6.687094892,2.197224577,3.80952381,15.1,0.0,0.0,0.22727272699999998,0.348495455,2.0671893173660845,65.7109926415922
395,35,3.192846115,288,-97.28726,-0.7318880090000001,7.875309305,7.871692663999999,8.716650779,9.518824572,100.0,19.4,92.53,0.44,0.636363636,1.0985,3.2367040706351227,34.726717307239916
396,29,3.487138375,500,-100.21396999999999,-0.8164453970000001,8.558427261,6.752971065,8.897687917999999,9.413607693,60.95238095,21.1,39.45,0.22,1.0,1.5,3.29395431884723,32.41563717575938
397,42,2.041392686,2014,-109.3968,-1.108662625,4.547752915,6.008813185,8.190410143,6.343528878,33.33333333,21.4,0.0,0.0,1.0,1.5,2.418046494172767,43.063786857587736
398,59,1.4623979980000001,771,-121.700833,0.7481087390000001,3.1398326180000002,2.8791984569999998,5.4558594320000005,4.404277244,2.727272727,11.0,0.0,0.39,0.0,0.0,1.7195499660195606,59.84488492417958
399,53,2.547774704,881,-103.278611,-0.711311151,4.480513581,6.31300442,8.135053029,10.19308903,100.0,18.0,20.29,0.32,0.272727273,1.0,2.654636787665783,38.77085180062875
400,51,2.471291711,2154,-106.87583300000001,-0.572701027,3.64805746,3.407841924,7.202790749,4.075841091,21.90476191,13.2,0.0,0.0,1.0,0.98485,2.2296708236173517,52.146661429029876
401,45,2.460897843,1506,-119.11845,-0.717439873,3.48553853,4.563305982,8.039133842,9.728443451,70.47619048,25.3,0.53,0.01,0.818181818,0.7424545459999999,2.4651791654702935,42.315479572546785
402,60,1.707570175,2244,-119.87527800000001,0.351360849,2.8207834710000004,1.568615918,6.278791707999999,3.1654750480000002,20.95238095,13.0,0.0,0.0,0.636363636,0.0,1.7887460874205796,60.35396664753359
403,41,1.5797835969999998,1682,-110.74877,-0.149660775,4.907642344,2.901421594,7.245008075,4.991792206,7.692307692000001,9.0,0.0,0.38,0.272727273,0.0,1.8606642190945646,45.21459447000467
404,48,1.9912260769999999,1820,-115.12612,-0.43386458299999997,0.5007752879999999,2.667228207,6.875834179,2.8273136219999997,28.57142857,13.6,0.0,0.0,0.045454546,0.0,2.1680697688235084,56.061653715329314
405,28,2.8267225189999996,275,-97.56279,-0.770028225,7.075259262,6.174410909,8.204111538,8.521384396,81.90476191,22.1,91.6,0.33,0.318181818,1.560609091,3.029802737647329,33.51222626059117
406,17,3.254789686,1771,-119.442222,-1.158362293,2.2945529209999997,4.6121457999999995,6.080018583999999,4.572646993999999,61.53846154,9.0,0.0,0.0,0.818181818,1.5,2.853668398000053,18.68104378302997
407,15,2.8656960610000004,1038,-103.78653,-0.7962879390000001,6.297403936,9.593655299,8.159369021,10.9380874,96.0,30.1,2.8,0.27,0.954545455,1.5,2.8171786278479343,19.101740255279257
408,57,2.397940009,2666,-108.233333,-0.283690051,3.511545439,2.5649493569999997,6.436395751,4.778282804,12.38095238,15.8,0.01,0.0,0.045454546,0.0,2.209659297954128,53.83727832615633
409,52,1.72427587,1921,-121.25805,0.17898265600000002,1.827769907,1.774952351,6.142555551,1.30833282,18.18181818,5.4,0.0,0.0,0.13636363599999998,0.0,1.6146059283863659,56.57313613662654
410,86,2.149219113,384,-123.08252,0.31772619399999996,0.285178942,3.96081317,6.631518853999999,2.041220329,31.42857143,10.5,0.0,0.0,0.0,0.0,2.1743645185451137,72.99160816041854
411,30,2.28555731,878,-116.68166699999999,-0.39304258799999997,3.736001561,6.110136077000001,7.321190667000001,6.9463989029999995,67.61904762,12.7,0.26,1.36,0.545454546,1.5,2.416247773550378,41.297772187845325
412,59,2.835056102,969,-111.95341,-0.850971266,9.154878401,5.90290652,8.247480957,6.542616042000001,33.65384615,22.7,0.33,0.42,0.636363636,0.0,2.5218101959003687,44.306060443715126
413,38,2.541579243,1186,-119.03187,-0.8029620470000001,1.517322624,3.8022081389999998,7.992121912000001,1.648658626,15.46391753,20.4,0.0,0.0,0.045454546,1.5,2.4863316972743497,49.400623666519685
414,37,2.7331972639999997,2469,-111.08333300000001,-0.6443570160000001,2.432735777,4.936629881,8.165540188,6.080848108,5.714285714,14.3,0.0,0.0,0.0,0.0,2.46927386314181,44.06110986963768
415,55,2.324282455,870,-118.97695,-0.43850496200000005,6.944627082,2.5649493569999997,6.544801805,1.987874348,7.619047619,24.8,0.85,0.12,0.454545455,0.0,2.2096260676949737,56.702634417708694
416,44,1.662757831,1279,-118.49073,-0.311974765,3.839667343,2.4932054530000003,6.564120654,2.197224577,19.62616822,16.0,0.0,0.0,0.041666667000000004,0.694475,1.9953033932237383,59.11277049296265
417,40,2.096910014,2104,-110.74587,-1.005121946,4.445118798,6.925791641,8.409271398,8.647589675,93.33333333,12.0,0.0,0.0,1.0,1.5,2.466299401799416,40.391760517911244
418,63,2.176091259,2223,-107.01899999999999,-0.191160505,5.591322745,2.701361213,6.80406337,5.453610251000001,9.0,16.1,0.89,0.0,0.045454546,0.0,2.1652965236680832,52.88872233802135
